Recipe Name,Ingredients,Link
Kerala Style Chemmeen Moilee Recipe - Prawn Curry,"Shrimps, Pearl onions (Sambar Onions), Tomato, Green Chilli, Ginger, Garlic, Cinnamon Stick (Dalchini), Cardamom (Elaichi) Pods/Seeds, Whole Black Peppercorns, Curry leaves, Coconut milk, Turmeric powder (Haldi), Lemon juice, Sugar, Salt, Coconut Oil",https://www.archanaskitchen.com/kerala-style-chemeen-moilee-recipe-prawn-curry
Tulsi Kashayam Recipe (Kaada) - Herbal Drink From Tulsi,"Water, Tulsi (holy basil), Black pepper powder, Dry ginger powder, Palm sugar",https://www.archanaskitchen.com/tulsi-kashayam-recipe-kaada-herbal-drink-from-tulsi-holi-basil-black-pepper-ginger-and-palm-sugar
Chicken Tomato Macaroni Recipe- Pasta with Indian Masalas,"Chicken, Dry Red Chillies, Green Chillies, Fennel seeds (Saunf), Turmeric powder (Haldi), Salt, Oil, Macaroni pasta, Onion, Ginger Garlic Paste, Green Chillies, Tomato, Garam masala powder, Salt, Oil, Coriander (Dhania) Leaves, Oil, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/chicken-tomato-macaroni-recipe-pasta-with-indian-masalas
Almond and Cashew Nut Mushroom Curry Recipe,"Button mushrooms, Onions, Garlic, Ginger, Green Chillies, Sesame seeds (Til seeds), Poppy seeds, Whole Almonds (Badam), Cashew nuts, Black pepper powder, Oil, Garam masala powder, Coriander (Dhania) Leaves, Salt",https://www.archanaskitchen.com/almond-and-cashewnut-mushroom-curry-recipe
Cheesy Loaded Veggie Nachos Recipes,"Butter (Salted), All Purpose Flour (Maida), Milk, Salt, Britannia Cheese Spread - Mexican Chilli, Tomatoes, Onion, Green Chilli, Cumin powder (Jeera), Red Chilli powder, Sugar, Tabasco Original - Hot Sauce, Lemon, Coriander (Dhania) Leaves, Salt, Oil, Garlic, Onion, Rajma (Large Kidney Beans), Homemade tomato puree, Tabasco Original - Hot Sauce, Cumin powder (Jeera), Turmeric powder (Haldi), Salt, Nachos, Black olives, Pickled Jalapenos, Britannia Cheese Block",https://www.archanaskitchen.com/veg-loaded-nachos-recipe
Vazhaipoo Bajra Adai Recipe - Banana Flower & Pearl Millet Dosa,"Banana flower (Vazhaipoo), Onion, Turmeric powder (Haldi), Salt, White Urad Dal (Split), Arhar dal (Split Toor Dal), Chana dal (Bengal Gram Dal), Bajra (seeds), Whole Black Pepper Corns, Curry leaves",https://www.archanaskitchen.com/vazhaipoo-bajra-adai-recipe-banana-flower-pear-millet-crepe
Healthy Oats Waffles Recipe,"Instant Oats (Oatmeal), Chia Seeds, Soy milk, Baking powder, Coconut Sugar, Salt, Coconut Oil, Soy milk, Vanilla Extract, Cinnamon Powder (Dalchini), Maple syrup, Fresh fruits",https://www.archanaskitchen.com/healthy-oats-waffles-recipe
Rajasthani Dal Recipe,"Green Moong Dal (Whole), Chana dal (Bengal Gram Dal), Cumin seeds (Jeera), Onion, Garlic, Ginger, Green Chillies, Cinnamon Stick (Dalchini), Bay leaf (tej patta), Tomato, Turmeric powder (Haldi), Red Chilli powder, Asafoetida (hing), Salt, Coriander (Dhania) Leaves, Lemon, Ghee, Cumin seeds (Jeera), Dry Red Chillies",https://www.archanaskitchen.com/rajasthani-dal-recipe
Broken Wheat And Green Moong Khichdi Recipe,"Broken Wheat (Dalia/ Godumai Rava), Green Moong Dal (Whole), Onion, Garlic, Green beans (French Beans), Carrot (Gajjar), Ghee, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves, Ginger, Turmeric powder (Haldi), Asafoetida (hing), Green Chillies, Mint Leaves (Pudina), Lemon juice",https://www.archanaskitchen.com/broken-wheat-and-green-moong-khichdi-recipe
Matar Paneer Recipe - Paneer in Peas Gravy,"Paneer (Homemade Cottage Cheese), Green peas (Matar), Butter (Salted), Ghee, Brown cardamom (Badi Elaichi), Cloves (Laung), Cinnamon Stick (Dalchini), Whole Black Pepper Corns, Onion, Garlic, Ginger, Tomatoes, Turmeric powder (Haldi), Cumin powder (Jeera), Garam masala powder, Coriander (Dhania) Powder, Red Chilli powder, Salt, Sugar, Kasuri Methi (Dried Fenugreek Leaves), Coriander (Dhania) Leaves",https://www.archanaskitchen.com/mutter-paneer-paneer-in-peas-gravy
Spicy Haryana Style Egg Curry Recipe,"Whole Eggs, Green peas (Matar), Paneer (Homemade Cottage Cheese), Onion, Tomatoes, Ginger Garlic Paste, Green Chillies, Coriander Powder (Dhania), Turmeric powder (Haldi), Red Chilli powder, Garam masala powder, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/spicy-haryana-style-egg-curry-recipe
Chettinad Poondu Rasam Recipe | Spicy Garlic Rasam,"Arhar dal (Split Toor Dal), Tamarind, Tomatoes, Ghee, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Asafoetida (hing), Garlic, Curry leaves, Turmeric powder (Haldi), Black pepper powder, Cumin powder (Jeera), Coriander (Dhania) Powder, Red Chilli powder, Salt, Sugar, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/chettinad-poondu-rasam-garlic-rasam-from-chettinad-recipe
Sabudana Khichdi Recipe - Sabudana Upma With Peanuts | Indian Breakfast,"Sabudana (Tapioca Pearls), Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves, Onion, Green Chillies, Ginger, Potato (Aloo), Turmeric powder (Haldi), Salt, Lemon, Roasted Peanuts (Moongphali), Coriander (Dhania) Leaves",https://www.archanaskitchen.com/sabudana-khichdi-savory-tapioca-pearl-breakfast-pudding
Homemade Rice Puttu Recipe | Kerala Matta Rice or Basmati Rice,"Red matta rice, Fresh coconut, Salt",https://www.archanaskitchen.com/kerala-matta-rice-puttu-recipe
No Onion No Garlic Black Eyed Beans Curry Recipe,"Black Eyed Beans (Lobia), Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Asafoetida (hing), Turmeric powder (Haldi), Fresh coconut, Groundnut powder, Kokum (Malabar Tamarind), Jaggery, Maharashtrian Goda Masala, Red Chilli powder, Salt",https://www.archanaskitchen.com/no-onion-no-garlic-black-eyed-beans-curry-recipe
Chikkudukaya Vepudu Recipe-Broad Beans Masala Poriyal,"Avarekai (Broad Beans), Onion, Tomato, Ginger, Garlic, Curry leaves, Red Chilli powder, Turmeric powder (Haldi), Coriander Powder (Dhania), Salt, Oil",https://www.archanaskitchen.com/chikkudukaya-vepudu-recipe-broad-beans-masala-poriyal
Kerala Pazham Pori Recipe - Banana Fritters Recipe | Nedra Pazham Fry,"Nendra Pazham Banana (Ripe), All Purpose Flour (Maida), Rice flour, Baking soda, Salt, Turmeric powder (Haldi), Cardamom Powder (Elaichi), Sugar, Oil",https://www.archanaskitchen.com/kerala-style-pazham-pori-recipe-banana-fritters-recipe
Kumror Chokka Recipe - Kaddu Kala Chana Sabzi | Pumpkin Chickpea Curry,"Mustard oil, Asafoetida (hing), Mustard seeds (Rai/ Kadugu), Kalonji (Onion Nigella Seeds), Bay leaf (tej patta), Ginger, Green Chillies, Dry Red Chillies, Kala Chana (Brown Chickpeas), Potato (Aloo), Kaddu (Parangikai/ Pumpkin), Tomato, Turmeric powder (Haldi), Panch Phoran Masala, Salt, Jaggery",https://www.archanaskitchen.com/kumror-chokka-recipe-red-pumpkin-curry-with-black-chickpeas
Dahi Wale Tinda Ki Sabzi Recipe - Apple Gourd in Yogurt Curry,"Tinda (Apple Gourd), Mustard oil, Mustard seeds (Rai/ Kadugu), Methi Seeds (Fenugreek Seeds), Green Chillies, Asafoetida (hing), Turmeric powder (Haldi), Salt, Curd (Dahi / Yogurt), Gram flour (besan), Coriander (Dhania) Powder, Garam masala powder, Red Chilli powder, Kasuri Methi (Dried Fenugreek Leaves), Coriander (Dhania) Leaves",https://www.archanaskitchen.com/dahi-walla-tinda-recipe-indian-round-gourd-or-apple-gourd-curry
Karnataka Style Ragi Ujju Rotti Recipe,"Ragi Flour (Finger Millet/ Nagli), Water, Salt, Oil, Ghee, Rice flour",https://www.archanaskitchen.com/ragi-ujju-rotti-recipe
"Oats, Mango and Yogurt Breakfast Parfait","Instant Oats (Oatmeal), Hung Curd (Greek Yogurt), Honey, Mango (Ripe), Whole Almonds (Badam)",https://www.archanaskitchen.com/oats-mango-and-yogurt-breakfast-parfait
Beet and Avocado Chapati Recipe,"Beetroot, Avocado, Coriander (Dhania) Leaves, Mint Leaves (Pudina), Whole Wheat Flour, Sesame seeds (Til seeds), Cumin powder (Jeera), Green Chilli, Ginger, Salt, Extra Virgin Olive Oil",https://www.archanaskitchen.com/beet-avocado-chapati-recipe
Foxtail Millet Idli Recipe - Healthy Indian Diabetic Idli Recipe,"Foxtail Millet, White Urad Dal (Split), Methi Seeds (Fenugreek Seeds), Salt",https://www.archanaskitchen.com/foxtail-millet-mini-idli-recipe
Kerala Olan Recipe with Pumpkin and Black Eyed Beans - Coconut Milk Vegetable Stew,"Vellai Poosanikai (Ash gourd/White Pumpkin), Kaddu (Parangikai/ Pumpkin), Black Eyed Beans (Lobia), Green Chillies, Coconut milk, Salt, Curry leaves, Coconut Oil",https://www.archanaskitchen.com/kerala-olan-coconut-milk-vegetable-stew
Meen Peera (Kerala Style Fish Recipe With Shredded Coconut),"Sardine fish, Fresh coconut, Shallots, Green Chillies, Dry Red Chilli, Ginger, Garlic, Methi Powder (Fenugreek Powder), Turmeric powder (Haldi), Coconut Oil, Curry leaves, Kokum (Malabar Tamarind), Kokum (Malabar Tamarind), Salt",https://www.archanaskitchen.com/meen-peera-kerala-style-fish-recipe-with-shredded-coconut
Gujarati Methi Thepla- Spiced Indian Flat Bread with Fenugreek Leaves,"Whole Wheat Flour, Methi Leaves (Fenugreek Leaves), Curd (Dahi / Yogurt), Turmeric powder (Haldi), Red Chilli powder, Asafoetida (hing), Oil, Salt",https://www.archanaskitchen.com/gujarati-methi-thepla
Mutton Kola Urundai Recipe - Chettinad Mutton Keema Balls,"Mutton Kheema, Roasted Gram Dal (Pottukadalai), Garlic, Ginger, Onion, Curry leaves, Green Chillies, Fresh coconut, Red Chilli powder, Cinnamon Stick (Dalchini), Coriander (Dhania) Seeds, Cloves (Laung), Cardamom (Elaichi) Pods/Seeds, Poppy seeds, Fennel seeds (Saunf), Coriander (Dhania) Leaves, Salt",https://www.archanaskitchen.com/mutton-kola-urundai-recipe-chettinad-mutton-keema-balls
Kongunadu Style Arisi Paruppu Sadam Recipe,"Rice, Arhar dal (Split Toor Dal), Cumin seeds (Jeera), Fennel seeds (Saunf), Curry leaves, Dry Red Chilli, Onion, Tomato, Garlic, Coriander Powder (Dhania), Red Chilli powder, Turmeric powder (Haldi), Sambar Powder, Salt, Oil, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/kongunadu-style-arisi-paruppu-sadam-recipe
Jowar Atta Pyaz Thepla Recipe – Sorghum Wheat Onion Thepla,"Whole Wheat Flour, Jowar Flour (Sorghum), Onion, Green Chilli, Coriander Powder (Dhania), Garam masala powder, Amchur (Dry Mango Powder), Turmeric powder (Haldi), Salt, Oil",https://www.archanaskitchen.com/jowar-atta-pyaz-thepla-recipe-sorghum-wheat-onion-thepla
Srilankan Style Sambol Recipe,"Onion, Sugar, Curry leaves, Cinnamon Stick (Dalchini), Cloves (Laung), Cardamom (Elaichi) Pods/Seeds, Red Chilli flakes, Tamarind Water, Salt and Pepper",https://www.archanaskitchen.com/srilankan-style-sambol-recipe
Potala Rasa Recipe (Oriya Style Parval Sabzi),"Pointed gourd (Parval), Bay leaf (tej patta), Cumin seeds (Jeera), Homemade tomato puree, Turmeric powder (Haldi), Red Chilli powder, Cashew nuts, Salt, Oil, Ginger, Cardamom (Elaichi) Pods/Seeds, Cinnamon Stick (Dalchini), Cloves (Laung), Green Chillies, Fresh coconut, Poppy seeds, Chenna (Homemade Cottage Cheese), Coriander (Dhania) Leaves, Whole Black Peppercorns, Green Chilli, Sultana Raisins, Salt, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/potala-rasa-recipe-oriya-style-parwal-sabzi
South Indian Bajji Recipe - Onion Bajji | Raw Banana Bajji | Potato Bajji,"Raw Banana, Potato (Aloo), Onion, Oil, Gram flour (besan), Turmeric powder (Haldi), Red Chilli powder, Cumin powder (Jeera), Fennel seeds (Saunf), Salt",https://www.archanaskitchen.com/vegetable-bajji-recipe-pakora-fritters
Calcutta Style Ghugni Recipe-Tangy Yellow Peas Curry,"Dried Yellow/White Peas (Vatana), Ginger, Kalonji (Onion Nigella Seeds), Turmeric powder (Haldi), Lemon, Green Chillies, Ginger, Coriander (Dhania) Leaves, Salt, Cumin seeds (Jeera), Coriander (Dhania) Seeds, Rock Salt, White pepper powder, Amchur (Dry Mango Powder), Red Chilli powder, Bay leaves (tej patta)",https://www.archanaskitchen.com/calcutta-ghugni-recipe-a-delicious-street-food-snack-from-dried-peas
Punjabi Samosa Recipe - A Spiced Potato Tea Time Snack,"All Purpose Flour (Maida), Ghee, Ajwain (Carom seeds), Salt, Oil, Potatoes (Aloo), Green peas (Matar), Roasted Peanuts (Moongphali), Ginger, Cumin seeds (Jeera), Fennel seeds (Saunf), Turmeric powder (Haldi), Garam masala powder, Red Chilli powder, Chaat Masala Powder, Amchur (Dry Mango Powder), Black Salt (Kala Namak), Salt, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/samosas-a-spiced-potato-tea-time-snack
Grilled Quesadillas Recipe With Chilli Mushroom & Corn,"Tortillas, Cheese, Butter (Salted), Button mushrooms, Sweet corn, Spring Onion (Bulb & Greens), Garlic, Ginger, Green Chillies, Corn flour, Soy sauce, Tomato Ketchup, Sweet and Spicy Red Chilli Sauce (Tomato Chilli Sauce), Oil, Salt",https://www.archanaskitchen.com/grilled-quesadillas-recipe-with-chilli-mushroom-corn
Fatayer Bi Jibneh - Middle Eastern Cheese Pie,"Milk, Lemon juice, Salt, Feta Cheese, Kalonji (Onion Nigella Seeds), Black pepper corns, Spring Onion (Bulb & Greens), Parsley leaves, Mint Leaves (Pudina), Salt, All Purpose Flour (Maida), Active dry yeast, Salt, Sugar, Curd (Dahi / Yogurt), Extra Virgin Olive Oil, Lukewarm Water, Fresh cream",https://www.archanaskitchen.com/fatayer-bi-jibneh-middle-eastern-cheese-pie
Fatayer Bi Jibneh - Middle Eastern Cheese Pie,"Milk, Lemon juice, Salt, Feta Cheese, Kalonji (Onion Nigella Seeds), Black pepper corns, Spring Onion (Bulb & Greens), Parsley leaves, Mint Leaves (Pudina), Salt, All Purpose Flour (Maida), Active dry yeast, Salt, Sugar, Curd (Dahi / Yogurt), Extra Virgin Olive Oil, Lukewarm Water, Fresh cream",https://www.archanaskitchen.com/fatayer-bi-jibneh-middle-eastern-cheese-pie
Aish el Saraya Recipe - Lebanese Bread Pudding | Middle Eastern Dessert,"Sugar, Orange Zest (Rind), Rose water, Lemon juice, Water, Milk, Condensed Milk, Fresh cream, Rose water, Orange Zest (Rind), Corn flour, Bread rusks, Pistachios",https://www.archanaskitchen.com/aish-el-saraya-a-lebanese-bread-pudding
Gujarati Sev Khamani  Recipe - Amiri Khaman | Crumbled Khaman Dhokla,"Oil, Sesame seeds (Til seeds), Khaman dhokla, Curry leaves, Green Chillies, Onion, Sev, Coriander (Dhania) Leaves, Fresh coconut, Salt",https://www.archanaskitchen.com/amiri-khaman-sev-khamani-steamed-breakfast-lentil-crumble
Tandoori Aloo Tikka Recipe - Indian Spiced Roasted Smoked Potatoes,"Ghee, Baby Potatoes, Hung Curd (Greek Yogurt), Gram flour (besan), Ginger, Garlic, Kasuri Methi (Dried Fenugreek Leaves), Turmeric powder (Haldi), Chaat Masala Powder, Garam masala powder, Mint Leaves (Pudina), Salt, Coal, Chaat Masala Powder, Garam masala powder, Mint Leaves (Pudina), Salt, Coal",https://www.archanaskitchen.com/tandoori-aloo-tikka-recipe-indian-spiced-roasted-smoked-potatoes
Gujarati Sev Tameta Nu Shaak | Sev Tamatar Ki Sabzi Recipe,"Tomatoes, Ghee, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves, Green Chilli, Ginger, Turmeric powder (Haldi), Red Chilli powder, Jaggery, Sev, Salt",https://www.archanaskitchen.com/sev-tamatar-ki-sabzi-sev-tamta-nu-shaak
Banarasi Tamatar Chaat Recipe - Spicy Tomato Chaat,"Oil, Onion, Potato (Aloo), Tomatoes, Ginger, Green Chilli, Pav bhaji masala, Garam masala powder, Cumin powder (Jeera), Red Chilli powder, Chaat Masala Powder, Black Salt (Kala Namak), Salt, Lemon juice, Namak Para, Sev, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/banarasi-tamatar-chaat-recipe
Cucumber Mor Kuzhambu Recipe (Cucumber Curry),"Cucumber, Fresh coconut, Ginger, Mustard seeds (Rai/ Kadugu), Green Chillies, Turmeric powder (Haldi), Coriander (Dhania) Leaves, Hung Curd (Greek Yogurt), Salt",https://www.archanaskitchen.com/cucumber-mor-kuzhambu-recipe-cucumber-curry
Chicken Teriyaki Rice Bowl Recipe,"Chicken breasts, Sprig Ginger Teriyaki Sauce, Fresh orange juice, Corn flour, Garlic, Spring Onion Greens, Broccoli, Cooked rice, Garlic, Spring Onion Greens, Black pepper powder, Salt, Oil",https://www.archanaskitchen.com/chicken-teriyaki-rice-bowl-recipe
Gujarati Dal Recipe - Sweet Tangy and Spicy Dal,"Arhar dal (Split Toor Dal), Raw Peanuts (Moongphali), Jaggery, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves, Ginger, Tomato, Cinnamon Stick (Dalchini), Bay leaf (tej patta), Kokums, Turmeric powder (Haldi), Red Chilli powder, Lemon, Salt, Ghee, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/gujarati-dal-sweet-tangy-and-spicy-lentil-curry
Whole Wheat Masala Papdi Recipe / Kadak Puri Recipe,"Whole Wheat Flour, Ghee, Ajwain (Carom seeds), Whole Black Pepper Corns, Salt",https://www.archanaskitchen.com/papdi-recipe-whole-wheat-savoury-crackers
Rava Ladoo Recipe | Sooji Laddu Recipe,"Ghee, Sultana Raisins, Cashew nuts, Ghee, Sooji (Semolina/ Rava), Ghee, Dessicated Coconut, Sugar, Cardamom Powder (Elaichi)",https://www.archanaskitchen.com/rava-ladoo-a-diwali-festival-sweet
Gujarati Khatta Dhokla Recipe,"Rice, White Urad Dal (Whole), Chana dal (Bengal Gram Dal), Curd (Dahi / Yogurt), Green Chillies, Ginger, Red Chilli powder, Oil, Salt, Oil, Mustard seeds (Rai/ Kadugu), Sesame seeds (Til seeds), Asafoetida (hing), Curry leaves, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/gujarati-khatta-dhokla
Kaddu Simla Mirch Sabzi Recipe - Pumpkin Capsicum Sabzi,"Mustard oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Methi Seeds (Fenugreek Seeds), Onion, Green Bell Pepper (Capsicum), Kaddu (Parangikai/ Pumpkin), Tomatoes, Curry leaves, Turmeric powder (Haldi), Sambar Powder, Jaggery, Salt",https://www.archanaskitchen.com/kadhu-kadu-shimla-mirch-ki-sabzi-pumpkin-capsicum-vegetable
Vellai Seedai Recipe - Krishna Janmashtami | Gokulashtami Recipe,"Rice, White Urad Dal (Whole), Roasted Gram Dal (Pottukadalai), Sesame seeds (Til seeds), Fresh coconut, Jaggery, Water, Cardamom Powder (Elaichi), Ghee, Oil",https://www.archanaskitchen.com/vellai-seedai-or-cheedai-a-gokulashtami-recipe
Uppu Seedai Recipe - Krishna Janmashtami | Gokulashtami,"Rice, White Urad Dal (Split), Chana dal (Bengal Gram Dal), Fresh coconut, Sesame seeds (Til seeds), Asafoetida (hing), Ghee, Salt, Oil",https://www.archanaskitchen.com/uppu-seedai-cheedai-a-gokulashtami-recipe
The Oat and Green Moong Dal Pesarattu-Savory Lentil Crepe Recipe,"Instant Oats (Oatmeal), Rice, Green Moong Dal (Whole), Asafoetida (hing), Green Chillies, Ginger, Cabbage (Patta Gobi/ Muttaikose), Coriander (Dhania) Leaves, Salt, Oil",https://www.archanaskitchen.com/the-oat-and-green-moong-dal-pesarattu-savory-lentil-crepe-recipe
Asparagus Broccoli Fettuccine Pasta With Roasted Almonds Recipe,"Fettuccine Pasta, Asparagus, Broccoli, Garlic, Extra Virgin Olive Oil, Fresh cream, Butter (Salted), Homemade Basil Pesto, Salt and Pepper, Cheddar cheese, Whole Almonds (Badam), Cheddar cheese, Basil leaves",https://www.archanaskitchen.com/asparagus-broccoli-fettucine-pasta-with-roasted-almonds-recipe
Nankhatai Recipe - A Spiced Eggless Indian Cookie,"All Purpose Flour (Maida), Sooji (Semolina/ Rava), Gram flour (besan), Baking powder, Salt, Caster Sugar, Ghee, Cardamom Powder (Elaichi), Curd (Dahi / Yogurt), Ghee",https://www.archanaskitchen.com/nankhatai-a-spiced-eggless-indian-cookie
Mugachi Usal Recipe -Spicy Moong Sprouted Sabzi,"Green Moong Sprouts, Turmeric powder (Haldi), Cumin seeds (Jeera), Mustard seeds (Rai/ Kadugu), Asafoetida (hing), Green Chilli, Ginger, Fresh coconut, Lemon juice, Salt, Water, Curry leaves, Dry Red Chillies",https://www.archanaskitchen.com/mugachi-usal-recipe-spicy-moong-sprouted-sabzi
Tawa Mushroom Recipe,"Button mushrooms, Onion, Tomato, Ginger, Garlic, Green Chilli, Red Chilli powder, Turmeric powder (Haldi), Coriander Powder (Dhania), Cumin powder (Jeera), Garam masala powder, Pav bhaji masala, Amchur (Dry Mango Powder), Salt, Oil, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/tawa-mushroom-recipe
Andhra Style Allam Pachadi (Ginger Chutney Recipe),"Chana dal (Bengal Gram Dal), White Urad Dal (Split), Dry Red Chillies, Coriander (Dhania) Seeds, Ginger, Onion, Tomato, Salt, Mustard seeds (Rai/ Kadugu), Curry leaves, Asafoetida (hing), Oil",https://www.archanaskitchen.com/andhra-style-allam-pachadi-ginger-chutney-recipe
